Date,Close,High,Low,Open,Volume
0,KO,KO,KO,KO,KO
2015-03-11,28.759536743164062,29.21137064730712,28.745195241595695,29.21137064730712,18549700
2015-03-12,29.338058471679688,29.338058471679688,28.94032837807261,28.99817867383714,17728700
2015-03-13,28.860782623291016,29.338059300825286,28.643839180518263,29.244049464142396,17438400
2015-03-16,29.135576248168945,29.178963277292556,28.918632826795097,28.925863078787273,15238800
2015-03-17,29.294675827026367,29.45376900671239,29.15727892730689,29.410379205365437,21661800
2015-03-18,29.359739303588867,29.497138869017146,28.781222802950598,29.272962518139195,26247500
2015-03-19,28.940322875976562,29.301896121165797,28.896933093463275,29.272969599490274,16057600
2015-03-20,29.395910263061523,29.4031405152519,28.93309412390244,28.97648391280073,31608500
2015-03-23,29.374216079711914,29.605622786466654,29.287439254325275,29.388679343707278,17060500
2015-03-24,29.26573944091797,29.6417759481342,29.26573944091797,29.583922904600186,13485700
2015-03-25,29.251285552978516,29.432072234074074,29.099425402918847,29.352525653018294,22811300
2015-03-26,29.178956985473633,29.330819830416093,29.09218018735271,29.171726735040505,17359600
2015-03-27,28.983720779418945,29.272977801466098,28.90417420181562,29.272977801466098,14384400
2015-03-30,29.294675827026367,29.36699216260462,28.8824823692818,29.005418760471763,12561400
2015-03-31,29.323589324951172,29.576692249074593,29.17895947667849,29.29466280357965,16604800
2015-04-01,29.41759490966797,29.511604711313705,29.092178487497733,29.49714145270786,14300700
2015-04-02,29.41759490966797,29.554991728546728,29.272965082194027,29.453751676890324,14343100
2015-04-06,29.771940231323242,30.09012645842549,29.352516693667994,29.482683285012552,19843400
2015-04-07,29.656248092651367,29.916581373584133,29.627324318114642,29.685174625774128,9773400
2015-04-08,29.569467544555664,29.71409743345025,29.46099719682399,29.634550856628945,8954700
2015-04-09,29.685171127319336,29.706867403897473,29.38145084108249,29.5043844544872,12710900
2015-04-10,29.562238693237305,29.76471889213939,29.54054241579364,29.71409884241387,8720000
2015-04-13,29.43206787109375,29.6273177887636,29.43206787109375,29.6273177887636,9616300
2015-04-14,29.294675827026367,29.39591869683592,29.15727892730689,29.35252889548897,11209700
2015-04-15,29.215118408203125,29.51160834971506,29.15726536664721,29.352515244021145,11189100
2015-04-16,29.359739303588867,29.547758890411476,29.14279596067255,29.222342496744865,13121000
2015-04-17,29.142812728881836,29.40314599360584,28.998182830858962,29.26574910770633,15330300
2015-04-20,29.403139114379883,29.576695503118852,29.222352473795013,29.229582725640913,13023700
2015-04-21,29.489919662475586,29.6417825563154,29.316366010352322,29.410373089175106,19673100
2015-04-22,29.873186111450195,30.06120300783422,29.699629719062017,30.053972755836295,26887200
2015-04-23,29.612852096557617,29.94549885111809,29.591155823983538,29.815332250014393,17408800
2015-04-24,29.569467544555664,29.735790951279448,29.511617244149242,29.677940650873026,11623300
2015-04-27,29.526073455810547,29.757480119329983,29.4899139232853,29.6490070389243,10044600
2015-04-28,29.482677459716797,29.627307283588145,29.359741143921593,29.612844025342564,12174800
2015-04-29,29.280202865600586,29.468219740968028,29.215119570553206,29.40313644592065,11371400
2015-04-30,29.33082389831543,29.34528715977228,29.12834099650464,29.21512056524572,12700800
2015-05-01,29.583927154541016,29.598390417502266,29.287437160298687,29.3452902121437,10848300
2015-05-04,29.620088577270508,29.72132867528903,29.482691695471914,29.562238274939546,10204800
2015-05-05,29.468223571777344,29.750250300783893,29.417603531113876,29.750250300783893,11721300
2015-05-06,29.403139114379883,29.714092356872676,29.207889211517998,29.677935580472745,11906900
2015-05-07,29.43206787109375,29.583927998641826,29.294668248334176,29.309131511708102,13834700
2015-05-08,29.634544372558594,29.771941219723743,29.54053455155871,29.649007634142045,11144400
2015-05-11,29.605615615844727,29.931032080459133,29.56222859295272,29.634542136829314,10113500
2015-05-12,29.424833297729492,29.620083205032063,29.30189970345673,29.48268634815334,12384500
2015-05-13,29.685171127319336,29.909347594722036,29.446534153645487,29.468227671637916,13183700
2015-05-14,30.010581970214844,30.082895522130688,29.83702558359757,29.86595210779798,9961000
2015-05-15,30.025043487548828,30.14797707037908,29.95996019117251,29.97442345243225,8479000
2015-05-18,29.880414962768555,30.003351309652658,29.82979492540014,30.003351309652658,11511700
2015-05-19,29.873186111450195,29.931036403189406,29.74301950680538,29.81533306112571,9072000
2015-05-20,29.902101516723633,30.075657860581533,29.873177758234398,29.9165647752605,10965200
2015-05-21,29.81533432006836,29.88041762513889,29.69963097311913,29.837027835563408,9270900
2015-05-22,29.800859451293945,29.82255571692503,29.677925899916474,29.73577617156931,11909500
2015-05-26,29.64179229736328,29.779189213661788,29.461005574482183,29.735799407079195,15194300
2015-05-27,29.73578643798828,29.793639488199464,29.5260760274359,29.60561983359838,9863100
2015-05-28,29.750244140625,29.86594746083873,29.562227279746978,29.79363392017443,9395200
2015-05-29,29.620088577270508,29.77918173620577,29.482691695471914,29.77918173620577,19628600
2015-06-01,29.605615615844727,29.945495340951428,29.56222859295272,29.909338569013133,12684100
2015-06-02,29.64179229736328,29.764725944800926,29.417615767899587,29.533319160200033,11878600
2015-06-03,29.554996490478516,29.800866409223676,29.48991319555818,29.72131985336716,8153800
2015-06-04,29.352519989013672,29.634546715727765,29.309130200832545,29.439296806790633,10145800
2015-06-05,28.99817657470703,29.30189957088756,28.98371607075177,29.27297304580651,15975600
2015-06-08,29.04156494140625,29.11387849198552,28.940324867161223,28.99817515590761,14339300
2015-06-09,29.070491790771484,29.22958215554532,29.005408491086914,29.04879551848652,10772700
2015-06-10,29.164508819580078,29.3163689701663,29.128349276366926,29.15727580750311,11979900
2015-06-11,29.237407684326172,29.34677566268714,29.186370036115914,29.244700366266624,11944900
2015-06-12,29.135337829589844,29.251995730336542,29.047845099365755,29.193668170635064,15568600
2015-06-15,28.865570068359375,29.06243081860004,28.850987481525543,29.040558329021312,11364800
2015-06-16,29.222835540771484,29.2811631048633,28.872859030844776,28.894734301055166,12517400
2015-06-17,29.361360549926758,29.397815618460857,29.17178974339993,29.222830176959803,13898400
2015-06-18,29.63843536376953,29.704055624657034,29.28116888086101,29.28116888086101,16314600
2015-06-19,29.45615577697754,29.63843396178224,29.45615577697754,29.59468619614514,23550600
2015-06-22,29.514490127563477,29.755098721804664,29.49990753566901,29.53636262473267,8775900
2015-06-23,29.441564559936523,29.54363986849665,29.390526905656458,29.478019629944633,11094900
2015-06-24,29.303024291992188,29.492595060199882,29.30302429199219,29.43426473726124,10385100
2015-06-25,29.179086685180664,29.412402495468115,29.179086685180664,29.36865473803527,10607600
2015-06-26,29.164505004882812,29.419693311137962,29.164505004882812,29.237415154857445,16215600
2015-06-29,28.72703742980957,29.149921289704125,28.72703742980957,29.018680799757302,15500800
2015-06-30,28.603084564208984,28.88014810773739,28.522881739923633,28.88014810773739,14621300
2015-07-01,28.79994010925293,28.872850237498604,28.63953448950071,28.712447399089495,11177400
2015-07-02,28.792659759521484,29.025975584910483,28.69058165223777,28.894735085461168,8975900
2015-07-06,28.741605758666992,28.87284619621419,28.59578552258586,28.668695640626424,10252600
2015-07-07,29.346782684326172,29.441568102828235,28.727038075579824,28.792658322028345,20335000
2015-07-08,29.062435150146484,29.332206093419675,29.047852561139223,29.157220588021456,11383700
2015-07-09,29.106168746948242,29.58738565186041,29.091588944990335,29.49989015205272,13392000
2015-07-10,29.448841094970703,29.54362645904484,29.28114562397326,29.361348410394275,13360400
2015-07-13,29.645709991455078,29.72591280025005,29.521762218839633,29.572799864192238,9854200
2015-07-14,30.017553329467773,30.083173550505457,29.77694770655814,29.820695447697535,19531000
2015-07-15,29.988401412963867,30.15609697382608,29.966526144090512,30.00298399843151,11252100
2015-07-16,30.24359703063965,30.331089783293486,30.14881159281373,30.199849263640502,10483700
2015-07-17,30.07588768005371,30.126925327548772,29.9300646380636,30.1196354270537,9608300
2015-07-20,30.17068099975586,30.2873389077229,30.054023091788814,30.14880572983809,10024200
2015-07-21,30.032135009765625,30.27274340680689,29.96651479069462,30.17066812855038,13653800
2015-07-22,29.820709228515625,30.32379596806365,29.594683300191328,29.75508897715335,15528600
2015-07-23,29.776952743530273,29.908193207805848,29.514471814979117,29.886320724207682,13522200
2015-07-24,29.485305786132812,29.769661971301172,29.463433303174938,29.718621542160797,10912500
2015-07-27,29.558212280273438,29.58737743878012,29.28114883714513,29.368641531322584,10945700
2015-07-28,29.565513610839844,29.696754093521925,29.48531078460705,29.6384265352986,11021800
2015-07-29,29.594669342041016,29.682162042143933,29.52175922217905,29.550921601318162,8479900
2015-07-30,29.572803497314453,29.71133386867002,29.448852928128176,29.565510814886395,9095500
2015-07-31,29.951940536499023,30.054015833650695,29.72591467756086,29.806117491420956,15309500
2015-08-03,30.287334442138672,30.294624343473817,29.77695512702954,29.78424502836469,14672600
2015-08-04,30.513362884521484,30.52794547108901,30.141516661753702,30.265464475561632,17559900
2015-08-05,30.71021842956543,30.783131350053267,30.491485230788964,30.56439536993328,15329200
2015-08-06,30.56439971923828,30.805008219071375,30.520654742064206,30.62273006392894,11378900
2015-08-07,30.455026626586914,30.60084966929475,30.280038419068873,30.484191791397123,10886700
2015-08-10,30.38941192626953,30.61543782266282,30.31650178232006,30.542524897369642,9501900
2015-08-11,30.24359703063965,30.30921729046614,30.01757107316075,30.185269455985246,11254900
2015-08-12,30.08318519592285,30.083185195922848,29.784249135773727,29.988402558777345,9602200
2015-08-13,29.966524124145508,30.17067752558741,29.900903884636254,30.097764603164016,10270900
2015-08-14,30.07588768005371,30.07588768005371,29.86444440823521,29.90089947339694,9904800
2015-08-17,30.14879608154297,30.221708989028542,29.871735377126864,29.91548034027518,8272800
2015-08-18,30.11234474182129,30.280040277758893,30.032141924341705,30.097762158521057,11199400
2015-08-19,29.733203887939453,30.068597718235647,29.733203887939453,29.9956848067177,15796500
2015-08-20,29.565513610839844,29.76237433486297,29.4707281997153,29.543641124174055,14218000
2015-08-21,28.821819305419922,29.507186908493406,28.80723672010519,29.281161008130738,28036200
2015-08-24,27.983339309692383,28.391640541026813,26.656354745168404,27.698985871772035,44065300
2015-08-25,27.6989803314209,28.639533180717965,27.655232587666834,28.530167993347273,31363700
2015-08-26,28.238521575927734,28.311434481267682,27.62606707778688,28.25310415699572,23523300
2015-08-27,28.63225555419922,28.712458394789742,28.143748607577013,28.479142557441403,18871600
2015-08-28,28.76348304748535,28.778065628390337,28.471836992071463,28.515584734786422,14503900
2015-08-31,28.668712615966797,28.763498050618136,28.479144528008487,28.544764785637202,12673300
2015-09-01,28.253114700317383,28.45726534876702,28.100001713980156,28.194784354278067,23703200
2015-09-02,28.362472534179688,28.486420303034265,28.11457421512755,28.45725514047684,14054800
2015-09-03,28.552051544189453,28.68329204499064,28.318735716397136,28.362483477112217,13311600
2015-09-04,28.085418701171875,28.28227944405051,27.983343378496418,28.202076610135812,15450500
2015-09-08,28.362472534179688,28.45725514047684,28.143736596341988,28.340597271590127,15273900
2015-09-09,27.92500877380371,28.58850105133237,27.852098634826568,28.52288081371553,13764600
2015-09-10,28.012500762939453,28.180199084611647,27.888552973656942,27.932300724703182,14952500
2015-09-11,28.041921615600586,28.086045580669662,27.828646432965712,27.95366807458183,11802300
2015-09-14,28.019853591918945,28.108107122746265,27.835996277522,28.108107122746265,8950000
2015-09-15,28.314037322998047,28.409643948832965,27.887486842689224,27.997802395994213,13019800
2015-09-16,28.792055130004883,28.82147016671641,28.29196303519106,28.4390466350682,22233400
2015-09-17,28.961204528808594,29.130352918944922,28.711158472641856,28.79205613867226,21232500
2015-09-18,28.66704559326172,28.902382841827254,28.468479263764305,28.578794826409965,27527300
2015-09-21,28.82147789001465,28.909731440118065,28.637620535460087,28.718518220334587,12935800
2015-09-22,28.52730941772461,28.674395870766453,28.37286990447901,28.446411728279557,15021300
2015-09-23,28.50524139404297,28.59349493912552,28.350801898309154,28.527306183033822,8910800
2015-09-24,28.792055130004883,28.82882602997417,28.321378071902583,28.328733935160344,19385700
2015-09-25,29.137706756591797,29.476006351355505,28.924434401416427,28.997976205898965,22511300
2015-09-28,29.071517944335938,29.28479310446679,28.92443433570501,29.06416488608039,19323100
2015-09-29,29.167129516601562,29.20390042504047,28.92443927655239,29.064169850796432,14166900
2015-09-30,29.505422592163086,29.586320263654283,29.270085441701497,29.328921132036957,19752600
2015-10-01,29.27008819580078,29.76282732968294,29.12300176156251,29.578969988245195,19606600
2015-10-02,29.7039852142334,29.7039852142334,28.94649402895861,29.093580431408803,15537300
2015-10-05,30.15995216369629,30.189370006861022,29.733404659567434,29.7481135811498,15664000
2015-10-06,30.123188018798828,30.402651980664952,30.10112603419696,30.182023718324565,14579400
2015-10-07,30.535018920898438,30.601207657214818,30.226137216275454,30.25555505584709,14329700
2015-10-08,30.873323440551758,30.880679305018337,30.343813416570097,30.343813416570097,11960200
2015-10-09,30.90273094177246,30.976272729175776,30.726226724389406,30.755644561526477,13931200
2015-10-12,30.888025283813477,31.10130041741199,30.748294750821167,30.76300367094241,12299100
2015-10-13,30.630624771118164,30.821835112924653,30.549727116932505,30.740937458738994,12903600
2015-10-14,30.652694702148438,30.85861401682981,30.564443968062168,30.564443968062168,14180000
2015-10-15,30.82919692993164,30.910094607104092,30.593859762942873,30.792426023609707,11801600
2015-10-16,30.90273094177246,31.0424614600145,30.79977131723208,31.005690566312843,20384200
2015-10-19,30.880678176879883,30.93215800450406,30.740944811522652,30.81448942630019,15553800
2015-10-20,31.101306915283203,31.18220459013183,30.88803173712596,30.88803173712596,16199300
2015-10-21,31.027751922607422,31.270444865988768,30.674746300321253,30.843894652326753,19254900
2015-10-22,31.799962997436523,32.24857249737606,31.18955535426366,31.211617334711825,35920200
2015-10-23,31.469018936157227,31.8514424907741,31.439601092239002,31.8514424907741,18796100
2015-10-26,31.321937561035156,31.542565815036177,31.22633095563988,31.4469592096409,14788600
2015-10-27,31.336641311645508,31.454309881381533,31.241034722034986,31.25574364393199,30166600
2015-10-28,31.424888610839844,31.505786269731825,31.042465099539385,31.439597531132904,13667300
2015-10-29,31.469018936157227,31.549916604212335,31.138075205677232,31.373412346143002,9427400
2015-10-30,31.145431518554688,31.520502054105926,31.145431518554688,31.476375283617458,15356200
2015-11-02,31.064529418945312,31.152780133946507,30.814483388575557,31.12336229379956,16252200
2015-11-03,31.00570297241211,31.12337156260295,30.748303808069792,31.020411896866026,9693100
2015-11-04,30.8659725189209,31.17485151733914,30.80713682087524,31.08660077571114,10488500
2015-11-05,31.130725860595703,31.145431978868906,30.87332390376914,30.88803282748269,9625100
2015-11-06,30.858623504638672,31.04983676029641,30.601224282146852,30.86597937124765,11926700
2015-11-09,30.54973030090332,30.733587604872973,30.40264389663963,30.667398863226307,10842700
2015-11-10,30.71887969970703,30.748297542620513,30.468833645822244,30.47618670383066,8283100
2015-11-11,30.917448043823242,31.035116618077637,30.82919450905237,30.843903431514182,9101200
2015-11-12,30.57915687561035,30.9248067980846,30.571801010304586,30.895388947742777,10725000
2015-11-13,30.432069778442383,30.72623985924686,30.41736085358607,30.490902672427055,11619500
2015-11-16,30.858623504638672,30.888041360192343,30.43942888204278,30.46884673759645,11244900
2015-11-17,30.645343780517578,30.998352384679098,30.527675180943973,30.77772130571797,12739400
2015-11-18,31.093950271606445,31.14543009877611,30.65269380859783,30.71888255859314,12966300
2015-11-19,31.7043514251709,31.844081955122107,31.12336171750498,31.12336171750498,24090700
2015-11-20,31.204269409179688,32.05001433438337,31.18220742510254,31.851448061367535,19780800
2015-11-23,31.59402847290039,31.7558237470879,31.277793785409678,31.292502701739355,13338100
2015-11-24,31.888214111328125,32.06471556793367,31.373413052921837,31.40283089750278,15767200
2015-11-25,31.888214111328125,31.99117376192137,31.799963383025354,31.858796266747177,10344900
2015-11-27,31.977142333984375,32.043838685956864,31.71776637544466,31.895624256356328,7236700
2015-11-30,31.58438491821289,31.977153720556498,31.576975466224273,31.954919710678407,16063000
2015-12-01,31.784460067749023,31.940083933677453,31.66588909938143,31.66588909938143,11153000
2015-12-02,31.695533752441406,31.814104725313946,31.562141054590427,31.73999892737673,12598500
2015-12-03,31.46579933166504,31.784459331828906,31.362050090114906,31.665888366206637,15004400
2015-12-04,32.08089065551758,32.2216928047262,31.554732131314015,31.554732131314015,16488000
2015-12-07,32.01420211791992,32.192057210116545,31.865987656452255,32.09572021307492,12030700
2015-12-08,31.87338638305664,32.051244242365705,31.71776252300794,31.90302983076728,10736200
2015-12-09,31.614009857177734,32.066062491437386,31.495438906138688,31.70293736371841,12945500
2015-12-10,31.68811798095703,31.91785045234858,31.5176724029393,31.665886809419185,15483300
2015-12-11,31.324995040893555,31.739994805531897,31.22865525452214,31.591780401950018,17313400
2015-12-14,31.45838737487793,31.68811701229227,31.102674506372697,31.354638141599892,20092900
2015-12-15,31.91786003112793,32.043843303878454,31.68812749079199,31.747414401958242,17916400
2015-12-16,32.48847579956055,32.540350420531304,32.05124483212504,32.05124483212504,21868600
2015-12-17,32.22909927368164,32.52552524391336,32.177221831262706,32.46624118064882,14697000
2015-12-18,31.49544334411621,32.1772257019211,31.49544334411621,32.13276335586287,24583700
2015-12-21,31.70295524597168,31.821526263891467,31.46581321013211,31.732598707190643,10444400
2015-12-22,32.08089065551758,32.15499645468948,31.651069104846478,31.76223063055936,12280800
2015-12-23,32.36249542236328,32.40696059868305,32.125353469234675,32.15499692011452,9092300
2015-12-24,32.26615905761719,32.399551762143986,32.17722870329591,32.22910615679422,3036600
2015-12-28,32.22909927368164,32.251330444036526,32.095706597643286,32.19204355381747,6326100
2015-12-29,32.392154693603516,32.44402934450134,32.236530740910055,32.26617420626779,7739800
2015-12-30,32.288394927978516,32.436609379778325,32.19946738768085,32.42178765190279,5112500
2015-12-31,31.83634376525879,32.117950955517195,31.769647399854314,32.08830749823617,9727900
2016-01-04,31.42134666442871,31.495452480659754,31.102686566114993,31.376881478516676,16084100
2016-01-05,31.532493591308594,31.591780483676565,31.250886506469975,31.354638568113927,15781900
2016-01-06,31.3620548248291,31.502856984338997,31.154556310402885,31.273127293925757,16245100
2016-01-07,30.84330940246582,31.206434673117876,30.717328954191082,30.865543408068568,20563600
2016-01-08,30.761791229248047,31.213844040235863,30.687685415985204,30.865543325553823,14645900
2016-01-11,30.813657760620117,31.02115622571642,30.598747020653484,30.81365776062012,15815200
2016-01-12,31.213842391967773,31.458396651341324,31.02857504163827,31.347235110361453,21814800
2016-01-13,31.01375389099121,31.54732477448618,30.969291535336943,31.250895877665535,16854300
2016-01-14,31.03598403930664,31.250891994494342,30.85812615792341,31.117502117150824,16028000
2016-01-15,30.754379272460938,30.821075629744488,30.331969951983563,30.34679167881939,21153600
2016-01-19,31.06562614440918,31.213840581466965,30.86553990537971,30.954467436832278,15462200
2016-01-20,30.665449142456055,30.8433041955192,30.19857468099387,30.717323768512394,19923500
2016-01-21,30.672866821289062,30.76179437167987,30.45054653183412,30.717332009962394,15568900
2016-01-22,31.16937255859375,31.302765244982186,30.717319879939033,30.858122014702495,15209200
2016-01-25,31.243494033813477,31.495457809366656,31.073048366079878,31.302780958393594,12505200
2016-01-26,31.18419075012207,31.495438431804132,31.073029248404524,31.243474811271522,13018500
2016-01-27,31.19160270690918,31.465797519061507,30.984104235761972,31.258299047914303,14167000
2016-01-28,31.547327041625977,31.65848859266118,31.1693828566265,31.258310401281257,16622800
2016-01-29,31.80669403076172,32.05865771401276,31.606607800992037,31.762231680570736,20457000
2016-02-01,31.86598777770996,31.97714933097264,31.547327673776405,31.569558853646647,17097800
2016-02-02,31.45098304748535,31.710359023178235,31.42875187100936,31.643662666794956,12332900
2016-02-03,31.65848731994629,31.8215206740999,31.332414957727945,31.71777140501427,15958300
2016-02-04,31.51767921447754,31.784464638407528,31.421342232356928,31.51026976468183,14413700
2016-02-05,31.45098304748535,31.858573462580555,31.317590334718794,31.81410828267327,17315700
2016-02-08,31.60661506652832,31.64366797585668,31.0508129457356,31.2508992214999,17254400
2016-02-09,32.08829879760742,32.22910376803569,31.317586079010795,31.317586079010795,24853800
2016-02-10,31.532493591308594,32.154991826399176,31.502850145124608,32.11793893214651,16729600
2016-02-11,31.428756713867188,31.576971176107875,31.11009660948421,31.14714951830545,16825300
2016-02-12,31.947494506835938,31.96972567879673,31.53990700147792,31.658477963526703,15222400
2016-02-16,32.13276672363281,32.20687252613332,31.880803037393886,32.10312327185055,12675900
2016-02-17,32.22909927368164,32.325436229855825,32.07347260033388,32.177221831262706,12332500
2016-02-18,32.31802749633789,32.4069550066774,32.08829503209336,32.33284921922024,11170300
2016-02-19,32.43660354614258,32.43660354614258,32.07347834588792,32.2958013970812,12850000
2016-02-22,32.56258010864258,32.725616239663076,32.33285046251881,32.43659969973015,20716100
2016-02-23,32.377315521240234,32.644100911845996,32.35508434767473,32.41437124645598,11166400
2016-02-24,32.54035949707031,32.56259067598595,32.14018131485512,32.280986319869136,10844200
2016-02-25,32.72562026977539,32.740441995052954,32.51070949368327,32.57740584395479,10903300
2016-02-26,31.969730377197266,32.65151562939172,31.94749920196929,32.63669390358802,18421000
2016-02-29,31.962322235107422,32.31803518808027,31.806695521280652,31.99196286097205,15049800
2016-03-01,32.377315521240234,32.377315521240234,31.99195916002691,32.147585855850224,12358300
2016-03-02,32.43660354614258,32.43660354614258,32.1772275954021,32.21428332190433,12856300
2016-03-03,32.57741165161133,32.592233379531194,32.26616384616068,32.31803848040246,13134800
2016-03-04,32.68857955932617,32.71822302093507,32.36991941442075,32.4440252414869,13691500
2016-03-07,32.614463806152344,32.710803621933046,32.5033050897489,32.540357995216716,10695300
2016-03-08,32.84418869018555,32.95535020764282,32.466244619349496,32.5477598616027,18900200
2016-03-09,33.20731735229492,33.22213907797657,32.82196096543729,32.89606676689044,18466600
2016-03-10,33.51856994628906,33.540801124541154,33.11098232558603,33.22955332118974,28908600
2016-03-11,33.7575569152832,33.79489877506866,33.55590745364021,33.6081866271401,16129300
2016-03-14,33.824764251708984,33.921852491085126,33.638052154292616,33.638052154292616,13206700
2016-03-15,33.787437438964844,34.02642880209972,33.66047167473594,33.6679417573974,13686300
2016-03-16,33.6455192565918,33.73514026529046,33.272095063180124,33.6455192565918,15386100
2016-03-17,34.183250427246094,34.28780874378862,33.585772297717085,33.64551868616976,24080000
2016-03-18,34.05628967285156,34.25793910506855,33.899452175238636,34.235534562266956,23853400
2016-03-21,34.108577728271484,34.25794803354714,33.87705646164575,33.92186555892732,9740400
2016-03-22,33.98161315917969,34.15338800469756,33.89945935284473,34.01895502142245,13788300
2016-03-23,33.95173263549805,34.13844476329863,33.869578843425636,33.906923548186526,9292100
2016-03-24,34.041351318359375,34.056285779185735,33.75007805023562,33.94426022898479,10890200
2016-03-28,34.20566177368164,34.30275287936377,33.989075018314196,34.026419723654186,13306600
2016-03-29,34.71352767944336,34.735932229050235,34.213140411544934,34.25048227722364,25010400
2016-03-30,34.7882080078125,34.90023358471584,34.601495863972374,34.82554986678028,14312200
2016-03-31,34.64630889892578,35.01226599606989,34.5940297206197,34.76580457062561,15544500
2016-04-01,34.97492980957031,35.004801595592554,34.437197775141954,34.459602326909135,14922900
2016-04-04,35.01972961425781,35.0496042413494,34.72845912261799,34.982387754893956,10629800
2016-04-05,34.7508659362793,34.95998549056629,34.683649445437304,34.81808242712128,10696700
2016-04-06,34.88530731201172,34.900244630126515,34.63884868562288,34.780748934210266,9122700
2016-04-07,34.623905181884766,34.78821280279155,34.4745348764242,34.72846354100668,9292000
2016-04-08,35.00478744506836,35.086941233673734,34.68364237088417,34.68364237088417,11959300
2016-04-11,34.68363952636719,35.19896675844604,34.66123498549441,35.02719196408663,11880100
2016-04-12,34.84050369262695,34.92265468169058,34.6164467346273,34.661258696027744,11219100
2016-04-13,34.384910583496094,34.937576957773075,34.2206029781158,34.9301097252564,13234100
2016-04-14,34.22807312011719,34.51934362180506,34.16832386387283,34.39984795831769,12982200
2016-04-15,34.429725646972656,34.47453759684747,34.116050544854474,34.2206089122272,13647800
