Date,Close,High,Low,Open,Volume,MA_20,MA_50,Daily_Return,Volatility
2015-04-23,29.612852096557617,29.94549885111809,29.591155823983534,29.815332250014396,17408800,29.43423547744751,29.676801567077636,-0.008714638402523622,0.006614954167647179
2015-04-24,29.569467544555664,29.735790951279448,29.51161724414924,29.677940650873023,11623300,29.45376100540161,29.660439491271973,-0.0014650582071761287,0.006593842190482048
2015-04-27,29.526073455810547,29.757480119329983,29.4899139232853,29.6490070389243,10044600,29.480878639221192,29.646078300476074,-0.0014675302718836214,0.006386476525448948
2015-04-28,29.4826774597168,29.627307283588145,29.359741143921596,29.612844025342564,12174800,29.490278720855713,29.633431053161623,-0.0014697516809573097,0.0059721652130811055
2015-04-29,29.280202865600582,29.468219740968028,29.21511957055321,29.40313644592065,11371400,29.488109397888184,29.61931610107422,-0.006867578237860772,0.006181738579843543
2015-04-30,29.33082389831543,29.34528715977228,29.12834099650464,29.21512056524572,12700800,29.483770847320557,29.607361297607422,0.0017288484286535066,0.006149460470154964
2015-05-01,29.583927154541016,29.598390417502262,29.287437160298687,29.3452902121437,10848300,29.49208745956421,29.59501781463623,0.008629258322338629,0.00645421980053419
2015-05-04,29.620088577270508,29.72132867528903,29.482691695471917,29.562238274939546,10204800,29.48449487686157,29.585405502319336,0.0012223334157290822,0.005842489744052746
2015-05-05,29.468223571777344,29.750250300783893,29.41760353111388,29.750250300783893,11721300,29.475093650817872,29.574477310180665,-0.00512709491387886,0.005889661409436887
2015-05-06,29.403139114379883,29.71409235687268,29.207889211518,29.677935580472745,11906900,29.46677722930908,29.558231239318847,-0.0022086318586165277,0.005874998021139961
2015-05-07,29.43206787109375,29.583927998641823,29.294668248334176,29.309131511708102,13834700,29.454122066497803,29.543711166381836,0.0009838662668408826,0.0058013979795369566
2015-05-08,29.634544372558597,29.771941219723743,29.54053455155871,29.649007634142045,11144400,29.457737350463866,29.527359733581545,0.006879452111610007,0.00595003710556426
2015-05-11,29.605615615844727,29.931032080459133,29.56222859295272,29.634542136829317,10113500,29.466414737701417,29.498380737304686,-0.0009761836170040228,0.00586102389529481
2015-05-12,29.42483329772949,29.620083205032063,29.30189970345673,29.48268634815334,12384500,29.472922611236573,29.467220573425294,-0.006106352269820259,0.0059336943718369325
2015-05-13,29.685171127319336,29.90934759472204,29.446534153645487,29.46822767163792,13183700,29.496425247192384,29.444853134155274,0.008847554953180792,0.006188577563471539
2015-05-14,30.010581970214844,30.082895522130688,29.83702558359757,29.86595210779798,9961000,29.52896738052368,29.43544853210449,0.010962067272572762,0.006536169505510106
2015-05-15,30.025043487548828,30.14797707037908,29.95996019117251,29.97442345243225,8479000,29.573078918457032,29.427767906188965,0.0004818806029265321,0.006226716650311019
2015-05-18,29.880414962768555,30.003351309652658,29.82979492540014,30.003351309652658,11511700,29.596942710876466,29.42981716156006,-0.004816929735347419,0.006122287630713627
2015-05-19,29.873186111450195,29.93103640318941,29.74301950680538,29.81533306112571,9072000,29.616106033325195,29.43358638763428,-0.0002419260685424529,0.006105480302108897
2015-05-20,29.902101516723636,30.075657860581533,29.8731777582344,29.9165647752605,10965200,29.617551803588867,29.447974739074706,0.0009679384437122351,0.005375460299033771
2015-05-21,29.81533432006836,29.88041762513889,29.69963097311913,29.837027835563408,9270900,29.627675914764403,29.46909069061279,-0.002901708985462159,0.005021426148711424
2015-05-22,29.800859451293945,29.82255571692503,29.677925899916477,29.73577617156931,11909500,29.63924551010132,29.478346710205077,-0.0004854840337870092,0.005007520531524488
2015-05-26,29.64179229736328,29.779189213661788,29.461005574482183,29.735799407079195,15194300,29.645031452178955,29.493966903686523,-0.005337670015545748,0.005156127850358813
2015-05-27,29.73578643798828,29.793639488199464,29.5260760274359,29.60561983359838,9863100,29.65768690109253,29.50597110748291,0.0031710005819507447,0.0051810043830811565
2015-05-28,29.750244140625,29.86594746083873,29.562227279746978,29.79363392017443,9395200,29.68118896484375,29.515082473754884,0.0004862054907095459,0.004887725968810569
2015-05-29,29.620088577270508,29.77918173620577,29.482691695471917,29.77918173620577,19628600,29.695652198791503,29.520289459228515,-0.004374941016929701,0.005016071956255493
2015-06-01,29.605615615844727,29.945495340951428,29.56222859295272,29.909338569013133,12684100,29.69673662185669,29.533595314025877,-0.0004886197888309685,0.004638761961466245
2015-06-02,29.64179229736328,29.76472594480093,29.417615767899587,29.533319160200037,11878600,29.697821807861327,29.538512954711916,0.0012219533614155065,0.004638756893373989
2015-06-03,29.55499649047852,29.80086640922368,29.48991319555818,29.72131985336716,8153800,29.702160453796388,29.542128562927246,-0.0029281565032922563,0.004534560693970579
2015-06-04,29.352519989013672,29.634546715727765,29.309130200832545,29.439296806790637,10145800,29.699629497528075,29.543864173889162,-0.006850838284825245,0.004774474220623887
2015-06-05,28.99817657470703,29.30189957088756,28.98371607075177,29.27297304580651,15975600,29.67793493270874,29.53880199432373,-0.012071992947769616,0.005464677722052928
2015-06-08,29.04156494140625,29.11387849198552,28.940324867161223,28.99817515590761,14339300,29.648285961151124,29.536054153442382,0.001496244654812573,0.0051962276773191195
2015-06-09,29.070491790771484,29.22958215554532,29.005408491086914,29.04879551848652,10772700,29.62152976989746,29.537789573669432,0.0009960499519774402,0.0052153284398827665
2015-06-10,29.16450881958008,29.3163689701663,29.12834927636693,29.15727580750311,11979900,29.60851354598999,29.53518623352051,0.0032341052048676655,0.0051421444221432175
2015-06-11,29.23740768432617,29.34677566268714,29.186370036115918,29.244700366266624,11944900,29.586125373840332,29.533462600708006,0.002499574575284713,0.004717630742926495
2015-06-12,29.135337829589844,29.251995730336542,29.047845099365755,29.193668170635064,15568600,29.542363166809082,29.527817459106444,-0.0034910706119490875,0.003857925191594983
2015-06-15,28.86557006835937,29.06243081860004,28.850987481525543,29.040558329021312,11364800,29.48438949584961,29.516776962280275,-0.00925912590436817,0.0041981884464104445
2015-06-16,29.222835540771484,29.2811631048633,28.872859030844776,28.894734301055166,12517400,29.451510524749757,29.505794868469238,0.012376872224107771,0.005218545591021399
2015-06-17,29.36136054992676,29.397815618460857,29.17178974339993,29.222830176959803,13898400,29.425919246673583,29.499897117614747,0.004740300063010849,0.005378092286877118
2015-06-18,29.63843536376953,29.704055624657038,29.28116888086101,29.28116888086101,16314600,29.41273593902588,29.501276473999024,0.009436715760212211,0.005842127986303199
2015-06-19,29.45615577697754,29.63843396178224,29.45615577697754,29.59468619614514,23550600,29.394777011871337,29.496696166992187,-0.006150108281856692,0.005958558487245061
2015-06-22,29.51449012756348,29.755098721804664,29.49990753566901,29.53636262473267,8775900,29.380458545684814,29.49574119567871,0.0019803789410814954,0.005986259196090947
2015-06-23,29.441564559936523,29.54363986849665,29.390526905656458,29.478019629944637,11094900,29.370447158813477,29.495931129455567,-0.0024708394863596217,0.005897117891973759
2015-06-24,29.303024291992188,29.49259506019988,29.30302429199219,29.43426473726124,10385100,29.348809051513673,29.49609809875488,-0.004705601418100502,0.005914531162660829
2015-06-25,29.179086685180664,29.412402495468115,29.179086685180664,29.36865473803527,10607600,29.320251178741454,29.495377464294435,-0.004229515888071411,0.005957914366258275
2015-06-26,29.16450500488281,29.41969331113796,29.16450500488281,29.237415154857445,16215600,29.29747200012207,29.49147277832031,-0.0004997305246452477,0.005903499191644929
2015-06-29,28.72703742980957,29.149921289704125,28.72703742980957,29.018680799757306,15500800,29.253543090820312,29.483157272338868,-0.014999999999999902,0.0067058607553975216
2015-06-30,28.603084564208984,28.88014810773739,28.522881739923637,28.88014810773739,14621300,29.201607704162598,29.46715618133545,-0.004314850283585581,0.00670256984623027
2015-07-01,28.79994010925293,28.872850237498604,28.63953448950071,28.71244739908949,11177400,29.16385488510132,29.453356590270996,0.00688231874440115,0.006966417904136753
2015-07-02,28.792659759521484,29.025975584910483,28.69058165223777,28.894735085461168,8975900,29.13586187362671,29.43174606323242,-0.00025279044691850494,0.006843366254367129
2015-07-06,28.741605758666992,28.87284619621419,28.59578552258586,28.668695640626424,10252600,29.123033332824708,29.41432113647461,-0.001773160287410036,0.006329855410296932
2015-07-07,29.34678268432617,29.441568102828235,28.727038075579824,28.792658322028345,20335000,29.138294219970703,29.40986743927002,0.021055779928951468,0.007946818478562183
2015-07-08,29.062435150146484,29.332206093419675,29.047852561139223,29.157220588021456,11383700,29.137891387939455,29.40059467315674,-0.009689223423171023,0.008268136775615142
2015-07-09,29.10616874694824,29.58738565186041,29.09158894499033,29.49989015205272,13392000,29.13497438430786,29.393064498901367,0.001504815290797712,0.008241739495079111
2015-07-10,29.448841094970703,29.54362645904484,29.28114562397326,29.361348410394275,13360400,29.14554605484009,29.39643726348877,0.011773186330419794,0.008644802830723502
2015-07-13,29.64570999145508,29.72591280025005,29.521762218839637,29.57279986419224,9854200,29.17106466293335,29.40273498535156,0.006685115242718309,0.008703270308313192
2015-07-14,30.017553329467773,30.083173550505457,29.77694770655814,29.82069544769753,19531000,29.228663825988768,29.411407508850097,0.012542905469960841,0.008728588717640252
2015-07-15,29.988401412963867,30.15609697382608,29.966526144090512,30.00298399843151,11252100,29.26694211959839,29.418773765563966,-0.0009711623123956903,0.0083969712127284
2015-07-16,30.24359703063965,30.33108978329349,30.14881159281373,30.199849263640505,10483700,29.311053943634032,29.43428123474121,0.008509810648508198,0.008519029372413263
2015-07-17,30.07588768005371,30.12692532754877,29.9300646380636,30.1196354270537,9608300,29.332926559448243,29.44773620605469,-0.005545284524722138,0.008444230134109647
2015-07-20,30.17068099975586,30.2873389077229,30.05402309178881,30.14880572983809,10024200,29.368652820587158,29.46250846862793,0.003151804552223192,0.008298121081278802
2015-07-21,30.032135009765625,30.27274340680689,29.96651479069462,30.17066812855038,13653800,29.394535064697266,29.47046028137207,-0.004592073675478425,0.008396469779970986
2015-07-22,29.820709228515625,30.32379596806365,29.594683300191328,29.75508897715335,15528600,29.413492298126222,29.474762153625488,-0.007039985042064156,0.008553787839521558
2015-07-23,29.776952743530277,29.908193207805848,29.51447181497912,29.88632072420768,13522200,29.437188720703126,29.481804542541504,-0.0014673187230405116,0.00847688886074019
2015-07-24,29.48530578613281,29.76966197130117,29.463433303174934,29.7186215421608,10912500,29.452499675750733,29.477807235717773,-0.009794385607870382,0.008739199138966388
2015-07-27,29.55821228027344,29.58737743878012,29.28114883714513,29.368641531322584,10945700,29.472185039520262,29.468759841918946,0.0024726382242548084,0.008745531224657486
2015-07-28,29.565513610839844,29.696754093521925,29.48531078460705,29.6384265352986,11021800,29.514108848571777,29.459569244384767,0.0002470152963640615,0.007930895650511674
2015-07-29,29.594669342041016,29.682162042143933,29.52175922217905,29.55092160131816,8479900,29.56368808746338,29.453854331970216,0.00098613985148166,0.007815152228347997
2015-07-30,29.572803497314453,29.71133386867002,29.448852928128176,29.565510814886395,9095500,29.602331256866456,29.4478466796875,-0.0007388440287623421,0.0077363320286828905
2015-07-31,29.951940536499023,30.05401583365069,29.72591467756086,29.80611749142096,15309500,29.660295295715333,29.44884346008301,0.012820463207656285,0.008135490698533561
2015-08-03,30.287334442138672,30.294624343473817,29.77695512702954,29.78424502836469,14672600,29.737581729888916,29.458283462524413,0.011197735426555777,0.008332902621337507
2015-08-04,30.513362884521484,30.52794547108901,30.141516661753705,30.265464475561632,17559900,29.79591073989868,29.472533531188965,0.007462804058066652,0.007235178306239269
2015-08-05,30.71021842956543,30.783131350053267,30.491485230788964,30.56439536993328,15329200,29.878299903869628,29.493902053833008,0.006451453607029478,0.0067494275629361115
2015-08-06,30.56439971923828,30.80500821907137,30.52065474206421,30.62273006392894,11378900,29.95121145248413,29.51047431945801,-0.0047482146915232,0.006953488769743028
2015-08-07,30.455026626586918,30.60084966929475,30.280038419068877,30.484191791397123,10886700,30.001520729064943,29.524569969177247,-0.0035784472672800716,0.006715754297054728
2015-08-10,30.38941192626953,30.61543782266282,30.31650178232006,30.54252489736964,9501900,30.038705825805664,29.539956436157226,-0.0021544785076662576,0.006661241331269284
2015-08-11,30.24359703063965,30.30921729046614,30.01757107316075,30.18526945598525,11254900,30.050008010864257,29.552716064453126,-0.004798213798399842,0.006230040429151347
2015-08-12,30.08318519592285,30.083185195922848,29.784249135773727,29.988402558777345,9602200,30.05474720001221,29.561543922424317,-0.005303993256962292,0.006354094234906288
2015-08-13,29.966524124145508,30.17067752558741,29.900903884636254,30.097764603164016,10270900,30.0408935546875,29.569774475097656,-0.003877949459725305,0.0060976617899057
2015-08-14,30.07588768005371,30.07588768005371,29.86444440823521,29.90089947339694,9904800,30.0408935546875,29.584241828918458,0.003649524230942891,0.0060390237004446425
2015-08-17,30.14879608154297,30.221708989028546,29.871735377126864,29.91548034027518,8272800,30.039799308776857,29.607254219055175,0.002424147950838673,0.0060213114422523265
2015-08-18,30.11234474182129,30.280040277758893,30.032141924341705,30.097762158521057,11199400,30.043809795379637,29.628669815063475,-0.001209047937539176,0.005932955582292845
2015-08-19,29.733203887939453,30.068597718235647,29.733203887939453,29.9956848067177,15796500,30.03943452835083,29.641924057006836,-0.012590877832082903,0.006398574342156645
2015-08-20,29.565513610839844,29.76237433486297,29.4707281997153,29.54364112417405,14218000,30.02886257171631,29.64994415283203,-0.005639832079032292,0.006511583116105546
2015-08-21,28.82181930541992,29.50718690849341,28.80723672010519,29.281161008130734,28036200,29.995688247680665,29.641632385253907,-0.02515411418887914,0.008336008196693808
2015-08-24,27.983339309692383,28.391640541026813,26.656354745168404,27.698985871772035,44065300,29.916944599151613,29.618592414855957,-0.029091848326516345,0.01036440389050095
2015-08-25,27.6989803314209,28.639533180717965,27.655232587666838,28.530167993347277,31363700,29.823617935180664,29.595260620117188,-0.010161724271877448,0.010470358404126235
2015-08-26,28.23852157592773,28.31143448126768,27.62606707778688,28.25310415699572,23523300,29.755810546875,29.575574340820314,0.019478740302031783,0.011613840822742295
2015-08-27,28.63225555419922,28.712458394789746,28.143748607577013,28.479142557441403,18871600,29.70878314971924,29.56099224090576,0.01394315128052348,0.01216709834761422
2015-08-28,28.76348304748535,28.778065628390337,28.471836992071463,28.515584734786422,14503900,29.649360275268556,29.54349319458008,0.004583204876672298,0.011788797051624271
2015-08-31,28.6687126159668,28.763498050618136,28.479144528008487,28.5447647856372,12673300,29.56842918395996,29.527744331359862,-0.0032948176464615564,0.011375902237245314
2015-09-01,28.253114700317383,28.45726534876702,28.10000171398016,28.194784354278067,23703200,29.455416774749757,29.50251682281494,-0.014496567084004819,0.01140506082783461
2015-09-02,28.362472534179688,28.486420303034265,28.11457421512755,28.45725514047684,14054800,29.33802947998047,29.480934982299804,0.003870647007321759,0.011297315314519569
2015-09-03,28.552051544189453,28.68329204499064,28.318735716397136,28.362483477112217,13311600,29.23741207122803,29.46591552734375,0.006684149619935464,0.011539176834380634
2015-09-04,28.085418701171875,28.28227944405051,27.983343378496414,28.20207661013581,15450500,29.118931674957274,29.444042167663575,-0.016343233420385905,0.011900649918973783
2015-09-08,28.362472534179688,28.45725514047684,28.143736596341988,28.340597271590127,15273900,29.017584705352782,29.428001518249513,0.009864685869762413,0.012294335920856955
2015-09-09,27.92500877380371,28.58850105133237,27.852098634826568,28.52288081371553,13764600,28.901655292510988,29.411960945129394,-0.015424034694041189,0.012585308481264759
2015-09-10,28.012500762939453,28.180199084611647,27.888552973656942,27.932300724703182,14952500,28.798121070861818,29.400149269104006,0.0031331051619156725,0.012676998850763564
2015-09-11,28.041921615600582,28.086045580669666,27.828646432965712,27.95366807458183,11802300,28.70189094543457,29.384988899230958,0.0010502758361385922,0.01271674472097074
2015-09-14,28.019853591918945,28.108107122746265,27.835996277522,28.108107122746265,8950000,28.599089241027833,29.369532775878906,-0.0007869654577937757,0.01262870071418134
2015-09-15,28.314037322998047,28.409643948832965,27.887486842689224,27.997802395994213,13019800,28.507351303100585,29.36098140716553,0.010499117353130805,0.012951609385418278
2015-09-16,28.792055130004883,28.82147016671641,28.29196303519106,28.4390466350682,22233400,28.441336822509765,29.349886856079102,0.01688271444844669,0.013697586223036613
2015-09-17,28.961204528808597,29.13035291894492,28.711158472641856,28.79205613867226,21232500,28.402736854553222,29.347862243652344,0.005874863674717012,0.013578582512313368
2015-09-18,28.66704559326172,28.90238284182725,28.468479263764305,28.578794826409965,27527300,28.357813453674318,29.339079780578615,-0.010156999349052231,0.01369294271212047
2015-09-21,28.82147789001465,28.909731440118065,28.637620535460087,28.718518220334587,12935800,28.357796382904052,29.326532516479492,0.005387101933839622,0.012567290414982257
2015-09-22,28.52730941772461,28.674395870766453,28.37286990447901,28.44641172827956,15021300,28.384994888305663,29.304164505004884,-0.010206571412216037,0.010853038225936126
2015-09-23,28.50524139404297,28.59349493912552,28.350801898309157,28.527306183033826,8910800,28.425307941436767,29.273918266296388,-0.0007735753610162988,0.010542588835502837
2015-09-24,28.792055130004883,28.82882602997417,28.321378071902583,28.328733935160344,19385700,28.452984619140626,29.24999134063721,0.0100617894090822,0.00988671372241814
2015-09-25,29.1377067565918,29.476006351355505,28.924434401416427,28.997976205898965,22511300,28.478257179260254,29.22787353515625,0.012005104360428343,0.009762071176302024
2015-09-28,29.071517944335938,29.28479310446679,28.92443433570501,29.06416488608039,19323100,28.493658924102782,29.207786140441893,-0.0022715861892902423,0.009747037274951527
2015-09-29,29.16712951660156,29.20390042504047,28.92443927655239,29.064169850796432,14166900,28.518579769134522,29.187715110778807,0.0032888400409187835,0.009720497092940473
2015-09-30,29.50542259216309,29.586320263654283,29.270085441701497,29.32892113203696,19752600,28.581195163726807,29.17718086242676,0.011598435676331453,0.009285685652399123
2015-10-01,29.27008819580078,29.76282732968294,29.12300176156251,29.578969988245195,19606600,28.62657594680786,29.16616844177246,-0.007975971048278296,0.009548433872825042
2015-10-02,29.7039852142334,29.7039852142334,28.94649402895861,29.093580431408803,15537300,28.68417263031006,29.164709091186523,0.014823905398920756,0.009941065942601414
2015-10-05,30.15995216369629,30.189370006861022,29.733404659567437,29.7481135811498,15664000,28.78789930343628,29.178202018737792,0.015350362793892236,0.00936826076303542
2015-10-06,30.123188018798828,30.402651980664952,30.10112603419696,30.182023718324565,14579400,28.875935077667236,29.189501533508302,-0.0012189722549266202,0.009306490809828295
2015-10-07,30.53501892089844,30.601207657214815,30.22613721627545,30.25555505584709,14329700,29.006435585021972,29.208891639709474,0.013671557666559142,0.008505089600408368
2015-10-08,30.87332344055176,30.880679305018337,30.343813416570097,30.343813416570097,11960200,29.149476718902587,29.234464721679686,0.011079230719643673,0.008622087032318773
2015-10-09,30.90273094177246,30.976272729175776,30.72622672438941,30.75564456152648,13931200,29.29251718521118,29.261063270568847,0.0009525213985246417,0.008624417081765867
2015-10-12,30.88802528381348,31.10130041741199,30.748294750821167,30.76300367094241,12299100,29.43592576980591,29.279784965515137,-0.0004758692034917411,0.008613886411854526
2015-10-13,30.630624771118164,30.821835112924653,30.549727116932505,30.740937458738998,12903600,29.551755142211913,29.286650772094728,-0.008333343110483837,0.008992879303386936
2015-10-14,30.65269470214844,30.85861401682981,30.564443968062168,30.564443968062168,14180000,29.644787120819093,29.289437408447267,0.0007205184744087934,0.008484010061837135
2015-10-15,30.82919692993164,30.91009460710409,30.593859762942877,30.792426023609707,11801600,29.738186740875243,29.29181697845459,0.0057581308755483285,0.008482091276842295
2015-10-16,30.90273094177246,31.0424614600145,30.79977131723208,31.005690566312843,20384200,29.84997100830078,29.298583602905275,0.0023852068546561522,0.0078882255407173
2015-10-19,30.880678176879883,30.93215800450406,30.74094481152265,30.81448942630019,15553800,29.952931022644044,29.307096633911133,-0.0007136186421236035,0.007941049938764266
2015-10-20,31.101306915283203,31.18220459013183,30.88803173712596,30.88803173712596,16199300,30.081630897521972,29.321334533691406,0.007144556124693668,0.007287263836183138
2015-10-21,31.027751922607425,31.270444865988768,30.674746300321253,30.843894652326757,19254900,30.207756423950194,29.337017631530763,-0.002365012919750775,0.007354576449276525
2015-10-22,31.799962997436523,32.24857249737606,31.18955535426366,31.211617334711825,35920200,30.358151817321776,29.371353187561034,0.024887754573880372,0.008608855387325452
2015-10-23,31.469018936157227,31.8514424907741,31.439601092239,31.8514424907741,18796100,30.47471742630005,29.40140308380127,-0.010407058061859265,0.009096051292048055
2015-10-26,31.32193756103516,31.542565815036177,31.22633095563988,31.4469592096409,14788600,30.58723840713501,29.426324081420898,-0.0046738468530098665,0.009197066301978474
2015-10-27,31.336641311645508,31.454309881381533,31.241034722034986,31.25574364393199,30166600,30.695713996887207,29.45008098602295,0.0004694393691864196,0.009226468555382585
2015-10-28,31.424888610839844,31.505786269731825,31.042465099539385,31.439597531132904,13667300,30.791687297821046,29.47633186340332,0.0028161058588478394,0.009034452034041008
2015-10-29,31.469018936157227,31.54991660421233,31.138075205677232,31.373412346143,9427400,30.90163383483887,29.511048164367676,0.0014043112726311868,0.008659724572849274
2015-10-30,31.145431518554688,31.52050205410593,31.145431518554688,31.476375283617458,15356200,30.97370615005493,29.542646522521974,-0.010282729762215226,0.008775762215735611
2015-11-02,31.064529418945312,31.152780133946507,30.81448338857556,31.12336229379956,16252200,31.018935012817384,29.58750072479248,-0.002597559117496151,0.00828672722009778
2015-11-03,31.00570297241211,31.12337156260295,30.748303808069792,31.020411896866023,9693100,31.063060760498047,29.647947998046874,-0.001893685423006164,0.008299789388869406
2015-11-04,30.8659725189209,31.17485151733914,30.80713682087524,31.08660077571114,10488500,31.07960844039917,29.711287841796874,-0.004506604917667523,0.007878784308479743
2015-11-05,31.130725860595703,31.145431978868903,30.87332390376914,30.88803282748269,9625100,31.092478561401368,29.769131927490236,0.008577514980696366,0.0077214163707559486
2015-11-06,30.858623504638672,31.04983676029641,30.60122428214685,30.86597937124765,11926700,31.09027318954468,29.813659286499025,-0.008740636410969449,0.007987402483091823
2015-11-09,30.54973030090332,30.733587604872973,30.40264389663963,30.667398863226307,10842700,31.07335844039917,29.849384231567385,-0.010009947582040324,0.008293349001711177
2015-11-10,30.71887969970703,30.748297542620517,30.468833645822244,30.47618670383066,8283100,31.077771186828613,29.890387573242187,0.0055368540781752795,0.008184633762585148
2015-11-11,30.91744804382324,31.03511661807764,30.82919450905237,30.843903431514185,9101200,31.091008853912353,29.943674240112305,0.006464049016673634,0.008304646573884479
2015-11-12,30.57915687561035,30.9248067980846,30.571801010304583,30.895388947742777,10725000,31.078506851196288,29.988007926940917,-0.010941755856867075,0.008579198701878113
2015-11-13,30.432069778442383,30.72623985924686,30.41736085358607,30.49090267242705,11619500,31.054973793029784,30.025608291625975,-0.0048100442326218795,0.008608291680652054
2015-11-16,30.858623504638672,30.888041360192343,30.43942888204278,30.46884673759645,11244900,31.053871059417723,30.08107238769531,0.01401658609821066,0.009218475028203794
2015-11-17,30.645343780517575,30.998352384679094,30.527675180943973,30.77772130571797,12739400,31.031072902679444,30.12672981262207,-0.006911511269743986,0.009181202508959064
2015-11-18,31.093950271606445,31.14543009877611,30.65269380859783,30.71888255859314,12966300,31.034382820129395,30.190108642578124,0.014638650957933264,0.009786096571390583
2015-11-19,31.7043514251709,31.844081955122107,31.12336171750498,31.12336171750498,24090700,31.029602241516113,30.263945655822752,0.019630865433069244,0.009135733121646835
2015-11-20,31.204269409179688,32.05001433438337,31.18220742510254,31.85144806136753,19780800,31.016364765167236,30.327192611694336,-0.015773292734642785,0.009524563850133796
2015-11-23,31.59402847290039,31.7558237470879,31.27779378540968,31.292502701739355,13338100,31.0299693107605,30.398676109313964,0.012490568473493724,0.009883773682014912
2015-11-24,31.888214111328125,32.06471556793367,31.37341305292184,31.40283089750278,15767200,31.057547950744627,30.470159645080567,0.009311431705522066,0.010079149592775009
